,Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Full_Address,lat,long
1202,2060706,"July 12, 2021",Pennsylvania,Beaver Falls,900 9th St,2,3,"900 9th St, Beaver Falls Pennsylvania",40.750114,-80.322396
1206,2058950,"July 10, 2021",Massachusetts,Boston,34 Cameron St,0,4,"34 Cameron St, Boston Massachusetts",42.31038282857143,-71.06380574285714
1207,2058837,"July 10, 2021",Ohio,Springfield,405 S Burnett Rd,1,3,"405 S Burnett Rd, Springfield Ohio",39.91651262626262,-83.77037286868688
1208,2058421,"July 9, 2021",California,Los Angeles,7114 W Manchester Ave,0,4,"7114 W Manchester Ave, Los Angeles California",33.9599591,-118.3147694
1211,2053500,"July 5, 2021",California,Santa Rosa,1500  Beachwood Dr,1,3,"1500  Beachwood Dr, Santa Rosa California",38.422662,-122.720526
1212,2055252,"July 5, 2021",New York,Buffalo,50  Donovan Dr,1,3,"50  Donovan Dr, Buffalo New York",42.9137174328684,-78.82853105467673
1213,2053048,"July 5, 2021",Illinois,Chicago,6108 S Wabash Ave,2,4,"6108 S Wabash Ave, Chicago Illinois",41.7833777,-87.62444709365268
1216,2054132,"July 4, 2021",Illinois,Peoria,600  Haungs Ave,1,3,"600  Haungs Ave, Peoria Illinois",40.71409842023,-89.56401028832684
1217,2053508,"July 4, 2021",Nevada,North Las Vegas,1200  W Helen Ave,2,7,"1200  W Helen Ave, North Las Vegas Nevada",36.204683,-115.157441
1218,2052342,"July 4, 2021",Nebraska,Omaha,2311 N 24th St,1,4,"2311 N 24th St, Omaha Nebraska",41.27996533333334,-95.94691516666668
1219,2052689,"July 4, 2021",Illinois,Danville,12 S College St,0,4,"12 S College St, Danville Illinois",40.12417679166666,-87.625447
1220,2053346,"July 4, 2021",Texas,Dallas,8200  Towns St,3,3,"8200  Towns St, Dallas Texas",32.916699,-96.761767
1222,2053365,"July 4, 2021",Texas,Dallas,3700 Dixon Ave,0,5,"3700 Dixon Ave, Dallas Texas",32.7618336,-96.73688545540094
1223,2052353,"July 4, 2021",Texas,Fort Worth,3400  Horne St,0,8,"3400  Horne St, Fort Worth Texas",32.727247,-97.408066
1224,2053563,"July 4, 2021",Illinois,Rantoul,400  S Maplewood Dr,0,5,"400  S Maplewood Dr, Rantoul Illinois",40.308632,-88.13659
1225,2052058,"July 3, 2021",North Carolina,Chadbourn,Broadway Rd,3,1,"Broadway Rd, Chadbourn North Carolina",34.311808,-78.847873
1226,2051763,"July 3, 2021",Pennsylvania,Lancaster,50  W Orange St,0,4,"50  W Orange St, Lancaster Pennsylvania",40.14634395695239,-76.60112909974448
1227,2052471,"July 3, 2021",Georgia,Swainsboro,229 S Main St,1,3,"229 S Main St, Swainsboro Georgia",32.595277857142854,-82.33245514285714
1228,2052346,"July 3, 2021",Illinois,Chicago,1000  W 89th St,0,4,"1000  W 89th St, Chicago Illinois",41.732537,-87.648556
1229,2050836,"July 2, 2021",Virginia,Norfolk,923 Madison Ave,0,4,"923 Madison Ave, Norfolk Virginia",36.85093,-76.264902
1230,2051190,"July 2, 2021",Pennsylvania,Philadelphia,7700  Ogontz Ave,1,4,"7700  Ogontz Ave, Philadelphia Pennsylvania",40.0708781,-75.1576859
1231,2050972,"July 2, 2021",Illinois,Champaign,704 N Hickory St,1,4,"704 N Hickory St, Champaign Illinois",40.12235275510204,-88.24260506122448
1232,2050593,"July 1, 2021",Illinois,Chicago,6500  S Halsted St,0,7,"6500  S Halsted St, Chicago Illinois",41.8514189,-87.6464536
1233,2050151,"July 1, 2021",South Carolina,Spartanburg,225 Amelia St,2,4,"225 Amelia St, Spartanburg South Carolina",34.962914,-81.95021440992085
1234,2050353,"July 1, 2021",Virginia,Chesapeake,1200  Seaboard Ave,2,2,"1200  Seaboard Ave, Chesapeake Virginia",36.815887,-76.270927
1235,2049419,"June 30, 2021",Illinois,Chicago,2200  S Millard Ave,0,4,"2200  S Millard Ave, Chicago Illinois",41.851524,-87.716325
1236,2049907,"June 30, 2021",Louisiana,Marrero,6500  Lapalco Blvd,0,4,"6500  Lapalco Blvd, Marrero Louisiana",29.876580616726216,-90.11891607303772
1237,2050167,"June 30, 2021",Delaware,Dover,100  S New St,1,3,"100  S New St, Dover Delaware",39.158215,-75.528611
1238,2049845,"June 30, 2021",Texas,Houston,12101 Fondren Rd,3,1,"12101 Fondren Rd, Houston Texas",29.6560782,-95.5083596
1239,2046714,"June 27, 2021",Illinois,Chicago,2000  E 71st St,1,5,"2000  E 71st St, Chicago Illinois",41.7664771,-87.57593307578409
1240,2046574,"June 27, 2021",Illinois,Saint Charles,2051 Lincoln Hwy,1,3,"2051 Lincoln Hwy, Saint Charles Illinois",41.9002089072569,-88.33586741687688
1241,2046897,"June 27, 2021",Illinois,Chicago,6300  South Artesian Ave,1,10,"6300  South Artesian Ave, Chicago Illinois",41.779116,-87.684969
1242,2047170,"June 27, 2021",Tennessee,Memphis,2500  Dunn Ave,3,1,"2500  Dunn Ave, Memphis Tennessee",35.091361,-89.976964
1243,2047726,"June 27, 2021",North Carolina,Greensboro,801 Province Spring Cir,0,4,"801 Province Spring Cir, Greensboro North Carolina",36.06635433410805,-79.80110261485558
1244,2046781,"June 26, 2021",Texas,Houston,4902 Laura Koppe Rd,1,3,"4902 Laura Koppe Rd, Houston Texas",29.840452224489795,-95.31878469387756
1246,2047787,"June 26, 2021",Alabama,Fort Deposit,Forest Dr,1,3,"Forest Dr, Fort Deposit Alabama",31.9891422,-86.5773394
1247,2045043,"June 25, 2021",Ohio,Columbus,I-670 and Neil Ave,0,4,"I-670 and Neil Ave, Columbus Ohio",39.9851973,-83.0126614
1248,2045564,"June 25, 2021",Illinois,Chicago,7000  S Indiana Ave,0,4,"7000  S Indiana Ave, Chicago Illinois",41.76731,-87.620269
1250,2044733,"June 24, 2021",Florida,Gainesville,4701 NW 6th St,1,4,"4701 NW 6th St, Gainesville Florida",29.69833045959596,-82.33794441414142
1251,2043834,"June 23, 2021",Alabama,Montgomery,100  Rotary St,2,2,"100  Rotary St, Montgomery Alabama",32.41948,-86.282663
1252,2043465,"June 23, 2021",New York,Buffalo,114 Hickory St,0,4,"114 Hickory St, Buffalo New York",42.88218554165781,-78.85932410669645
1253,2043898,"June 23, 2021",Illinois,Chicago,4900  W Hubbard St,0,4,"4900  W Hubbard St, Chicago Illinois",41.8888487,-87.7482411932304
1254,2043715,"June 23, 2021",Illinois,Chicago,7000  S Vincennes Ave,0,4,"7000  S Vincennes Ave, Chicago Illinois",41.6979977,-87.6592612
1255,2041726,"June 21, 2021",Missouri,Saint Louis,4002 Sullivan Ave,3,4,"4002 Sullivan Ave, Saint Louis Missouri",38.66181163713701,-90.22734900412564
1256,2041555,"June 21, 2021",District of Columbia,Washington,300  50th St NE,0,4,"300  50th St NE, Washington District of Columbia",38.8937872,-76.9301904
1257,2040643,"June 20, 2021",Virginia,Richmond,200  Crane St,1,3,"200  Crane St, Richmond Virginia",37.535569,-77.427239
1258,2041297,"June 20, 2021",California,Richmond,2108 Dunn Ave,3,5,"2108 Dunn Ave, Richmond California",37.94875188891411,-122.34911520855388
1259,2040265,"June 20, 2021",Colorado,Aurora,12455 E Mississippi Ave,1,4,"12455 E Mississippi Ave, Aurora Colorado",39.6966747,-104.8186094
1261,2040374,"June 20, 2021",Texas,Dallas,4619 E. R L Thornton Freeway,0,8,"4619 E. R L Thornton Freeway, Dallas Texas",32.790942349999995,-96.76198286669424
1262,2040243,"June 20, 2021",Indiana,Granger,7321 Heritage Square Dr,1,4,"7321 Heritage Square Dr, Granger Indiana",41.7265514,-86.1772633
1263,2040991,"June 20, 2021",New Jersey,Atlantic City,1700  Atlantic Ave,1,3,"1700  Atlantic Ave, Atlantic City New Jersey",39.360464,-74.431963
1264,2040732,"June 20, 2021",Ohio,Cincinnati,3000  Borden St,1,3,"3000  Borden St, Cincinnati Ohio",39.1542687,-84.5485018
1266,2039346,"June 19, 2021",Louisiana,Baton Rouge,7132 Florida Blvd,2,4,"7132 Florida Blvd, Baton Rouge Louisiana",30.4561834,-91.0744703
1267,2040013,"June 19, 2021",New Jersey,Newark,525 Elizabeth Ave,0,4,"525 Elizabeth Ave, Newark New Jersey",40.70849562395262,-74.20153369120709
1268,2039964,"June 19, 2021",California,Oakland,2200  Lakeshore Ave,1,7,"2200  Lakeshore Ave, Oakland California",37.805298,-122.250355
1271,2037887,"June 17, 2021",North Carolina,Durham,1600  Holloway St,2,2,"1600  Holloway St, Durham North Carolina",35.993638700000005,-78.87373694448824
1272,2038622,"June 17, 2021",Ohio,Cincinnati,3056 Mathers St,1,3,"3056 Mathers St, Cincinnati Ohio",39.1365494737875,-84.48598471091879
1274,2036635,"June 16, 2021",Maryland,Baltimore,2100  West Lexington St,1,5,"2100  West Lexington St, Baltimore Maryland",39.2905613,-76.6504316
1276,2035313,"June 15, 2021",Alabama,Albertville,956 Industrial Blvd,3,2,"956 Industrial Blvd, Albertville Alabama",34.23682101818583,-86.18754191964685
1277,2035452,"June 15, 2021",Illinois,Chicago,6221 S Morgan St,5,3,"6221 S Morgan St, Chicago Illinois",41.78084045,-87.64938371505906
1278,2035733,"June 14, 2021",Georgia,Columbus,3400 8th Ave,2,2,"3400 8th Ave, Columbus Georgia",32.495622,-84.982596
1279,2034470,"June 14, 2021",Florida,Boynton Beach,I-95,1,3,"I-95, Boynton Beach Florida",26.5035542,-80.0771621
1280,2034408,"June 14, 2021",Michigan,Lansing,300  N Cedar St,2,2,"300  N Cedar St, Lansing Michigan",42.733741,-84.54647
1282,2033605,"June 13, 2021",Kentucky,Louisville,5200  Robinwood Rd,1,3,"5200  Robinwood Rd, Louisville Kentucky",38.1751141,-85.66601955071697
1284,2032220,"June 12, 2021",Texas,Austin,400  E 6th St,1,14,"400  E 6th St, Austin Texas",30.2674009,-97.73905380821958
1285,2032203,"June 12, 2021",Illinois,Chicago,7500  S Prairie Ave,1,9,"7500  S Prairie Ave, Chicago Illinois",41.75823,-87.618419
1286,2032486,"June 12, 2021",Ohio,Cleveland,8805 Buckeye Rd,3,4,"8805 Buckeye Rd, Cleveland Ohio",41.48634634967855,-81.62482213986205
1287,2031801,"June 11, 2021",Washington,Seattle (White Center),9808 16th Ave SW,2,2,"9808 16th Ave SW, Seattle (White Center) Washington",47.5151644,-122.35483465052744
1288,2031976,"June 11, 2021",Georgia,Savannah,200  Avery St,2,6,"200  Avery St, Savannah Georgia",32.074321,-81.083638
1289,2032580,"June 11, 2021",North Carolina,Winston Salem (Winston-salem),844 E. Devonshire St,1,3,"844 E. Devonshire St, Winston Salem (Winston-salem) North Carolina",36.06685208085308,-80.22116491483315
1290,2032282,"June 11, 2021",Texas,Dallas,378 N Jim Miller Rd,0,5,"378 N Jim Miller Rd, Dallas Texas",32.7174074,-96.69981897226036
1292,2030639,"June 10, 2021",New York,Yonkers,150 Elm St,0,4,"150 Elm St, Yonkers New York",40.933264,-73.8902327
1294,2028745,"June 8, 2021",Tennessee,Memphis,2246 Eldridge Ave,1,4,"2246 Eldridge Ave, Memphis Tennessee",35.17056911136711,-89.98235202487855
1295,2028928,"June 8, 2021",Texas,Houston,4115 Washington Ave,0,5,"4115 Washington Ave, Houston Texas",29.7700409,-95.4029808
1296,2027736,"June 7, 2021",Ohio,Cleveland,4100  E 81st St,0,6,"4100  E 81st St, Cleveland Ohio",41.44730628571428,-81.62895257142857
1298,2026713,"June 6, 2021",Utah,Salt Lake City,1359 N General Dr,1,4,"1359 N General Dr, Salt Lake City Utah",40.80108163921461,-111.948283
1299,2026802,"June 6, 2021",Missouri,Saint Louis,100 N 7th St,0,4,"100 N 7th St, Saint Louis Missouri",38.6268093,-90.1917581
1301,2027725,"June 6, 2021",Ohio,Cleveland,3700  Woodbridge Ave,0,8,"3700  Woodbridge Ave, Cleveland Ohio",41.460898919598,-81.70932001005025
1302,2026123,"June 6, 2021",Florida,Miami (Kendall),10549 SW 109th Ct,3,6,"10549 SW 109th Ct, Miami (Kendall) Florida",25.6710074,-80.37224371799965
1303,2027375,"June 6, 2021",California,Oakland,5100  Ygnacio Ave,0,5,"5100  Ygnacio Ave, Oakland California",37.773578,-122.203828
1304,2026112,"June 6, 2021",Illinois,Chicago,8900  S Cottage Grove Ave,0,8,"8900  S Cottage Grove Ave, Chicago Illinois",41.73286985,-87.60514135
1305,2026257,"June 5, 2021",Louisiana,New Orleans,10150 I-10 Service Rd,0,9,"10150 I-10 Service Rd, New Orleans Louisiana",30.0384776,-89.97170943863173
1306,2025260,"June 5, 2021",Indiana,Indianapolis,7500 N Shadeland Ave,2,2,"7500 N Shadeland Ave, Indianapolis Indiana",39.8797036,-86.0461104
1307,2025891,"June 4, 2021",Michigan,Muskegon,1675 E. Sherman Blvd,1,3,"1675 E. Sherman Blvd, Muskegon Michigan",43.20579073682202,-86.19432104476283
1308,2022821,"June 2, 2021",Ohio,Toledo,1830 W Bancroft St,0,4,"1830 W Bancroft St, Toledo Ohio",41.663494,-83.587679
1309,2025254,"June 2, 2021",Arkansas,Magnolia,Calhoun Rd,0,4,"Calhoun Rd, Magnolia Arkansas",33.2549091,-93.2284495
1310,2022391,"June 2, 2021",Ohio,Springfield,1935 S Yellow Springs St,0,6,"1935 S Yellow Springs St, Springfield Ohio",39.90474804166666,-83.82893341666666
1311,2021130,"May 31, 2021",New York,Brooklyn,Knickerbocker Ave,0,4,"Knickerbocker Ave, Brooklyn New York",40.6987479,-73.9189811
1312,2021398,"May 31, 2021",Missouri,Saint Louis,8800  N Broadway,0,4,"8800  N Broadway, Saint Louis Missouri",38.723784,-90.228261
1314,2019751,"May 30, 2021",Alabama,Aliceville,7th Street NE,1,4,"7th Street NE, Aliceville Alabama",33.133783,-88.144247
1316,2020535,"May 30, 2021",Illinois,Chicago,6718 S Stony Island Ave,0,4,"6718 S Stony Island Ave, Chicago Illinois",41.7727179,-87.5867532
1317,2019155,"May 29, 2021",Texas,San Antonio,3300  Fallen Leaf Ln,2,2,"3300  Fallen Leaf Ln, San Antonio Texas",29.519532,-98.548551
1318,2019384,"May 29, 2021",Missouri,Saint Louis,10466 W Florissant Ave,1,3,"10466 W Florissant Ave, Saint Louis Missouri",38.7620979,-90.2792021
1319,2018931,"May 28, 2021",Florida,Miami,2022 NW 1st Ct,1,6,"2022 NW 1st Ct, Miami Florida",25.7960064,-80.1979564
1321,2015849,"May 26, 2021",Illinois,Chicago,7200  S Princeton Ave,1,3,"7200  S Princeton Ave, Chicago Illinois",41.763447,-87.632274
1322,2015730,"May 26, 2021",California,San Jose,101 W Younger Ave,10,0,"101 W Younger Ave, San Jose California",37.35472524843378,-121.90601056524469
1323,2014343,"May 24, 2021",Michigan,Inkster,27000  Rosewood St,2,2,"27000  Rosewood St, Inkster Michigan",42.299263,-83.316912
1324,2014381,"May 24, 2021",Ohio,West Jefferson,127 Jackson St,4,0,"127 Jackson St, West Jefferson Ohio",39.94698532222222,-83.27277388888889
1325,2012971,"May 23, 2021",Illinois,Chicago,3344 W Ohio St,0,4,"3344 W Ohio St, Chicago Illinois",41.89193465122766,-87.71049090457652
1326,2013595,"May 23, 2021",New York,Bay Shore,135 S Clinton Ave,0,4,"135 S Clinton Ave, Bay Shore New York",40.7249872,-73.2595615
1328,2013096,"May 23, 2021",Virginia,Norfolk,3100  Westminster Ave,0,4,"3100  Westminster Ave, Norfolk Virginia",36.84455605,-76.2477897597515
1330,2012345,"May 22, 2021",Delaware,Wilmington,800  N Pine St,0,4,"800  N Pine St, Wilmington Delaware",39.740966,-75.542937
1331,2013043,"May 22, 2021",Ohio,Columbus,233 S Civic Center Dr,1,5,"233 S Civic Center Dr, Columbus Ohio",39.95666461246126,-83.00329970679392
1333,2011610,"May 22, 2021",Indiana,Fort Wayne,2177 Eden St,1,4,"2177 Eden St, Fort Wayne Indiana",41.06643125124348,-85.12009705247415
1336,2011482,"May 21, 2021",New Jersey,Jersey City,16 Brinkerhoff St,2,4,"16 Brinkerhoff St, Jersey City New Jersey",40.7180175,-74.07117450000001
1337,2010083,"May 20, 2021",Indiana,Evansville,800  Shadewood Ave,1,3,"800  Shadewood Ave, Evansville Indiana",37.9507602,-87.5515095
1338,2007722,"May 18, 2021",California,Oakland,I-580 and Seminary Ave,2,5,"I-580 and Seminary Ave, Oakland California",37.7789665,-122.1812379
1339,2008415,"May 18, 2021",California,Hemet,1200  Valencia Ave,1,4,"1200  Valencia Ave, Hemet California",33.75389804133025,-116.9836890175579
1340,2005991,"May 16, 2021",Ohio,Cincinnati,7751 Reading Rd,1,3,"7751 Reading Rd, Cincinnati Ohio",39.20328925863621,-84.45516618660855
1341,2005776,"May 16, 2021",Georgia,Atlanta,630 Travis St NW,0,4,"630 Travis St NW, Atlanta Georgia",33.77180075,-84.40868959230504
1342,2005671,"May 16, 2021",Michigan,East Lansing,6170 Abbot Rd,0,5,"6170 Abbot Rd, East Lansing Michigan",42.76076179282102,-84.48359083105952
1343,2006621,"May 16, 2021",Georgia,Columbus,2727 Manchester Expy,0,4,"2727 Manchester Expy, Columbus Georgia",32.5207108,-84.8991224
1345,2005813,"May 16, 2021",Alabama,Birmingham,1010 18th St S,1,4,"1010 18th St S, Birmingham Alabama",33.500413167787386,-86.80003127978713
1346,2005238,"May 15, 2021",District of Columbia,Washington,3900  Minnesota Ave NE,1,3,"3900  Minnesota Ave NE, Washington District of Columbia",38.8933939,-76.9507725
1347,2005196,"May 15, 2021",New York,Bronx,1625 Webster Ave,1,4,"1625 Webster Ave, Bronx New York",40.854908,-73.89644
1348,2004666,"May 15, 2021",Illinois,Chicago,7800  S Loomis St,2,3,"7800  S Loomis St, Chicago Illinois",41.8499227,-87.661096
1349,2004413,"May 14, 2021",Pennsylvania,Philadelphia,5600  Market St,0,4,"5600  Market St, Philadelphia Pennsylvania",39.9500245,-75.1448887
1350,2003383,"May 13, 2021",Georgia,Augusta,201 E Telfair St,2,2,"201 E Telfair St, Augusta Georgia",33.464429,-81.94605
1351,2003167,"May 13, 2021",District of Columbia,Washington,200  37th Pl SE,1,3,"200  37th Pl SE, Washington District of Columbia",38.8870869,-76.9523104
1352,2003334,"May 13, 2021",Rhode Island,Providence,87 Carolina Ave,0,8,"87 Carolina Ave, Providence Rhode Island",41.79176925,-71.396276
1353,2002286,"May 12, 2021",Georgia,Buford,2910 Buford Dr NE,2,2,"2910 Buford Dr NE, Buford Georgia",34.065983,-83.98942719696281
1354,2002269,"May 12, 2021",Pennsylvania,Philadelphia,5500  Kingsessing Ave,1,3,"5500  Kingsessing Ave, Philadelphia Pennsylvania",39.937499,-75.223059
1355,2001137,"May 11, 2021",Maryland,Baltimore,800  W Lexington St,0,4,"800  W Lexington St, Baltimore Maryland",39.2910158,-76.6331812
1356,2001362,"May 10, 2021",Alabama,Montgomery,3804 S Court St,0,7,"3804 S Court St, Montgomery Alabama",32.336983146529064,-86.30812370339942
1357,1999125,"May 9, 2021",Colorado,Colorado Springs,2828 Preakness Way,7,0,"2828 Preakness Way, Colorado Springs Colorado",38.79141185642087,-104.73246992017468
1358,1999193,"May 9, 2021",Arizona,Phoenix,122 N 2nd St,1,7,"122 N 2nd St, Phoenix Arizona",33.4500271,-112.0718897
1361,1999423,"May 9, 2021",New Jersey,Newark,378 Chancellor Ave,0,4,"378 Chancellor Ave, Newark New Jersey",40.71045,-74.22363
1362,1999417,"May 9, 2021",Pennsylvania,Philadelphia,100  E Albanus St,2,3,"100  E Albanus St, Philadelphia Pennsylvania",40.026531,-75.123091
1363,1998865,"May 8, 2021",California,Citrus Heights,7440 Auburn Blvd,0,4,"7440 Auburn Blvd, Citrus Heights California",38.701279368421055,-121.29047694736842
1364,1998693,"May 8, 2021",California,Oakland,1440  Lakeshore Ave,0,4,"1440  Lakeshore Ave, Oakland California",37.8152009,-122.2379711
1366,1998537,"May 8, 2021",Michigan,Detroit,15700  Plymouth Rd,0,4,"15700  Plymouth Rd, Detroit Michigan",42.3737085,-83.1518676
1367,1999307,"May 8, 2021",California,Compton,15100  S Lime Ave,2,2,"15100  S Lime Ave, Compton California",33.89565,-118.192136
1368,1998602,"May 8, 2021",Wisconsin,Milwaukee,900  S 10th St,0,4,"900  S 10th St, Milwaukee Wisconsin",43.022061,-87.92383
1369,1998067,"May 7, 2021",Missouri,Saint Louis (Kinloch),5541 Mable Ave,2,4,"5541 Mable Ave, Saint Louis (Kinloch) Missouri",38.733913551483376,-90.31936324757532
1371,1996236,"May 5, 2021",Illinois,Chicago,6900  S Cornell Ave,0,4,"6900  S Cornell Ave, Chicago Illinois",41.769592,-87.584544
1372,1993551,"May 3, 2021",Michigan,Saginaw,1315 Randolph St,1,4,"1315 Randolph St, Saginaw Michigan",43.403141857142856,-83.94794342857142
1373,1993090,"May 2, 2021",Ohio,Columbus,491 Park St,0,4,"491 Park St, Columbus Ohio",39.9722447,-83.0050856
1374,1993664,"May 2, 2021",Pennsylvania,Philadelphia,5200  Burton St,1,3,"5200  Burton St, Philadelphia Pennsylvania",40.014967,-75.07093
1375,1993221,"May 2, 2021",Maryland,Baltimore,1500  Washington Blvd,1,3,"1500  Washington Blvd, Baltimore Maryland",39.274629,-76.6517799
1376,1993280,"May 2, 2021",Illinois,Chicago,2100  W Adams St,0,5,"2100  W Adams St, Chicago Illinois",41.87878,-87.679193
1377,1992570,"May 2, 2021",Minnesota,Saint Paul,843 Selby Ave,0,4,"843 Selby Ave, Saint Paul Minnesota",44.9467478,-93.1357786
1378,1992127,"May 1, 2021",Delaware,Wilmington,800  N Pine St,0,4,"800  N Pine St, Wilmington Delaware",39.740966,-75.542937
1380,1992410,"May 1, 2021",New York,New Rochelle,Horton Ave and Brook St,1,4,"Horton Ave and Brook St, New Rochelle New York",40.9200031,-73.7884732
1381,1992490,"May 1, 2021",Massachusetts,Holyoke,209 South St,0,5,"209 South St, Holyoke Massachusetts",42.19634085,-72.62141425678824
1383,1990821,"April 29, 2021",Georgia,Atlanta,2300  Polar Rock Terrace SW,1,5,"2300  Polar Rock Terrace SW, Atlanta Georgia",33.69164055,-84.39455542474042
1384,1990600,"April 28, 2021",Florida,Miami,2100  NW 85th St,0,5,"2100  NW 85th St, Miami Florida",25.851804,-80.231865
1386,1988688,"April 27, 2021",Virginia,Richmond,4000 Midlothian Turnpike,2,3,"4000 Midlothian Turnpike, Richmond Virginia",37.5077986,-77.47905578580057
1387,1989023,"April 27, 2021",Alabama,Fairfield,200  Glen Crest Dr,1,4,"200  Glen Crest Dr, Fairfield Alabama",33.458011,-86.924858
1390,1991347,"April 25, 2021",Texas,Palestine,1101 W Palestine Ave,0,4,"1101 W Palestine Ave, Palestine Texas",31.764684,-95.646366
1391,1986770,"April 25, 2021",Missouri,Kansas City,E 18th St and Vine St,1,4,"E 18th St and Vine St, Kansas City Missouri",39.0912231,-94.56489
1393,1986593,"April 25, 2021",Arkansas,Little Rock,1900 E 6th St,1,3,"1900 E 6th St, Little Rock Arkansas",34.742107,-92.248837
1394,1985432,"April 24, 2021",Louisiana,New Orleans,100  Bourbon St,0,5,"100  Bourbon St, New Orleans Louisiana",29.953917,-90.069704
1395,1984807,"April 22, 2021",California,San Diego,500  J St,1,4,"500  J St, San Diego California",32.709459,-117.159959
1396,1981805,"April 19, 2021",Texas,Houston,700 E Whitney St,2,4,"700 E Whitney St, Houston Texas",29.746771,-95.3872881
1397,1982260,"April 19, 2021",Georgia,Atlanta,1191 Oakland Ln SW,0,5,"1191 Oakland Ln SW, Atlanta Georgia",33.7196429,-84.4268784
1399,1981353,"April 18, 2021",Louisiana,Shreveport,3701 Hearne Ave,0,6,"3701 Hearne Ave, Shreveport Louisiana",32.453212,-93.780992
1400,1982020,"April 18, 2021",Alabama,Montgomery,2300  Day St,1,4,"2300  Day St, Montgomery Alabama",32.369566,-86.329283
1401,1980689,"April 18, 2021",Wisconsin,Kenosha,1548 Sheridan Rd,3,3,"1548 Sheridan Rd, Kenosha Wisconsin",42.63762363114539,-87.81896980963283
1402,1980492,"April 17, 2021",Ohio,Columbus,5001 Chatterton Rd,1,5,"5001 Chatterton Rd, Columbus Ohio",39.9128522,-82.8335357
1405,1978635,"April 15, 2021",Indiana,Indianapolis,8951 Mirabel Rd,9,7,"8951 Mirabel Rd, Indianapolis Indiana",39.6811615,-86.32235023407092
1406,1978561,"April 15, 2021",District of Columbia,Washington,1800  West Virginia Ave NE,0,4,"1800  West Virginia Ave NE, Washington District of Columbia",38.910863,-76.985458
1407,1979869,"April 15, 2021",Louisiana,Lake Charles,4101 5th Ave,1,3,"4101 5th Ave, Lake Charles Louisiana",30.18447858016761,-93.18833992697964
1409,1978652,"April 15, 2021",Illinois,Chicago,600  N Sawyer Ave,0,4,"600  N Sawyer Ave, Chicago Illinois",41.892005,-87.70778
1410,1976538,"April 13, 2021",Maryland,Baltimore,2300  Hoffman St,0,4,"2300  Hoffman St, Baltimore Maryland",39.30694355,-76.5851865639969
1411,1974943,"April 11, 2021",Kansas,Wichita,200  N Battin St,1,3,"200  N Battin St, Wichita Kansas",37.688469,-97.276992
1412,1975004,"April 11, 2021",Washington,Seattle,306 23rd Ave S,0,4,"306 23rd Ave S, Seattle Washington",47.5999308,-122.3019481
1413,1974088,"April 10, 2021",Tennessee,Memphis,385 Western Park Dr,1,3,"385 Western Park Dr, Memphis Tennessee",35.031161140469564,-90.07718057142525
1414,1973809,"April 10, 2021",Michigan,Allendale,4926 Becker Dr,0,4,"4926 Becker Dr, Allendale Michigan",42.9739755,-85.90725775
1415,1973692,"April 10, 2021",Missouri,Koshkonong,US-63 and MO-F,1,3,"US-63 and MO-F, Koshkonong Missouri",36.598628,-91.643894
1417,1973844,"April 9, 2021",Texas,Fort Worth,2000  SW Loop 820,1,5,"2000  SW Loop 820, Fort Worth Texas",32.667586,-97.322597
1418,1972187,"April 8, 2021",Texas,Bryan,350 Stone City Dr,1,5,"350 Stone City Dr, Bryan Texas",30.65147045025601,-96.4034504718869
1420,1970937,"April 7, 2021",Wisconsin,Milwaukee,2627 W Capitol Dr,2,3,"2627 W Capitol Dr, Milwaukee Wisconsin",43.0894451,-87.9229134
1422,1969899,"April 6, 2021",District of Columbia,Washington,4100  Ames St NE,0,4,"4100  Ames St NE, Washington District of Columbia",38.8910533,-76.9442612943989
1423,1970245,"April 6, 2021",Michigan,Detroit,6100  Lodewyck St,1,3,"6100  Lodewyck St, Detroit Michigan",42.417871,-82.925786
1425,1969065,"April 5, 2021",Maryland,Baltimore,300  N Eutaw St,0,5,"300  N Eutaw St, Baltimore Maryland",39.2929377,-76.62138284040617
1426,1969505,"April 4, 2021",Louisiana,Monroe,207 Sterlington Rd,0,6,"207 Sterlington Rd, Monroe Louisiana",32.5229398,-92.0821552
1427,1968887,"April 4, 2021",Alabama,Birmingham,3969 14th Ave N,1,5,"3969 14th Ave N, Birmingham Alabama",33.585862,-86.735887
1429,1967914,"April 3, 2021",North Carolina,Wilmington,718 Kidder St,3,4,"718 Kidder St, Wilmington North Carolina",34.219573545454544,-77.93787654545454
1430,1967893,"April 3, 2021",Alabama,Tuscaloosa,2314 4th St,0,5,"2314 4th St, Tuscaloosa Alabama",33.21118658792841,-87.56765178480259
1431,1969221,"April 3, 2021",Texas,Allen,1517 Pine Bluff Dr,6,0,"1517 Pine Bluff Dr, Allen Texas",33.0919205,-96.6306515198061
1432,1968553,"April 3, 2021",Florida,Quincy,2114 Pat Thomas Parkway,0,7,"2114 Pat Thomas Parkway, Quincy Florida",30.55756811765552,-84.59295278823444
1433,1966181,"March 31, 2021",California,Orange,202 West Lincoln Ave,4,2,"202 West Lincoln Ave, Orange California",33.8321524,-117.989723
1434,1965890,"March 31, 2021",District of Columbia,Washington,1300  Congress St SE,2,3,"1300  Congress St SE, Washington District of Columbia",38.84211395,-76.98819093703628
