,incident_id,incident_date,state,city_county,street_address,killed,injured,full_address,lat,long
328,2001362,"May 10, 2021",Alabama,Montgomery,3804 S Court St,0,7,"3804 S Court St, Montgomery Alabama",32.336983146529064,-86.30812370339942
329,1999125,"May 9, 2021",Colorado,Colorado Springs,2828 Preakness Way,7,0,"2828 Preakness Way, Colorado Springs Colorado",38.791411856420865,-104.73246992017468
330,1999193,"May 9, 2021",Arizona,Phoenix,122 N 2nd St,1,7,"122 N 2nd St, Phoenix Arizona",33.4500271,-112.0718897
331,1999909,"May 9, 2021",California,Los Angeles,6112 W Afton Pl,1,3,"6112 W Afton Pl, Los Angeles California",Not Found,Not Found
332,2000132,"May 9, 2021",South Carolina,Charleston,500 Block of King St,0,5,"500 Block of King St, Charleston South Carolina",Not Found,Not Found
333,1999423,"May 9, 2021",New Jersey,Newark,378 Chancellor Ave,0,4,"378 Chancellor Ave, Newark New Jersey",40.71045,-74.22363
334,1999417,"May 9, 2021",Pennsylvania,Philadelphia,100  E Albanus St,2,3,"100  E Albanus St, Philadelphia Pennsylvania",40.026531,-75.123091
335,1998865,"May 8, 2021",California,Citrus Heights,7440 Auburn Blvd,0,4,"7440 Auburn Blvd, Citrus Heights California",38.701279368421055,-121.29047694736842
336,1998693,"May 8, 2021",California,Oakland,1440  Lakeshore Ave,0,4,"1440  Lakeshore Ave, Oakland California",37.8152009,-122.2379711
337,1998476,"May 8, 2021",Maryland,Gwynn Oak (Woodlawn),7300  Maury Rd,4,1,"7300  Maury Rd, Gwynn Oak (Woodlawn) Maryland",Not Found,Not Found
338,1998537,"May 8, 2021",Michigan,Detroit,15700  Plymouth Rd,0,4,"15700  Plymouth Rd, Detroit Michigan",42.3737085,-83.1518676
339,1999307,"May 8, 2021",California,Compton,15100  S Lime Ave,2,2,"15100  S Lime Ave, Compton California",33.89565,-118.192136
340,1998602,"May 8, 2021",Wisconsin,Milwaukee,900  S 10th St,0,4,"900  S 10th St, Milwaukee Wisconsin",43.022061,-87.92383
341,1998067,"May 7, 2021",Missouri,Saint Louis (Kinloch),5541 Mable Ave,2,4,"5541 Mable Ave, Saint Louis (Kinloch) Missouri",38.733913551483376,-90.31936324757531
342,1999434,"May 6, 2021",New Jersey,Paterson,22nd Ave and E 30th St,0,5,"22nd Ave and E 30th St, Paterson New Jersey",Not Found,Not Found
343,1996236,"May 5, 2021",Illinois,Chicago,6900  S Cornell Ave,0,4,"6900  S Cornell Ave, Chicago Illinois",41.769592,-87.584544
344,1993551,"May 3, 2021",Michigan,Saginaw,1315 Randolph St,1,4,"1315 Randolph St, Saginaw Michigan",43.403141857142856,-83.94794342857142
345,1993090,"May 2, 2021",Ohio,Columbus,491 Park St,0,4,"491 Park St, Columbus Ohio",39.9722447,-83.0050856
346,1993664,"May 2, 2021",Pennsylvania,Philadelphia,5200  Burton St,1,3,"5200  Burton St, Philadelphia Pennsylvania",40.014967,-75.07093
347,1993221,"May 2, 2021",Maryland,Baltimore,1500  Washington Blvd,1,3,"1500  Washington Blvd, Baltimore Maryland",39.274629,-76.6517799
348,1993280,"May 2, 2021",Illinois,Chicago,2100  W Adams St,0,5,"2100  W Adams St, Chicago Illinois",41.87878,-87.679193
349,1992570,"May 2, 2021",Minnesota,Saint Paul,843 Selby Ave,0,4,"843 Selby Ave, Saint Paul Minnesota",44.9467478,-93.1357786
350,1992127,"May 1, 2021",Delaware,Wilmington,800  N Pine St,0,4,"800  N Pine St, Wilmington Delaware",39.740966,-75.542937
351,1992534,"May 1, 2021",Louisiana,New Orleans,St Bernard Ave and N Claiborne Ave,2,4,"St Bernard Ave and N Claiborne Ave, New Orleans Louisiana",Not Found,Not Found
352,1992410,"May 1, 2021",New York,New Rochelle,Horton Ave and Brook St,1,4,"Horton Ave and Brook St, New Rochelle New York",40.9200031,-73.7884732
353,1992490,"May 1, 2021",Massachusetts,Holyoke,209 South St,0,5,"209 South St, Holyoke Massachusetts",42.19634085,-72.62141425678824
354,1992469,"May 1, 2021",Florida,Clewiston,1117 Harlem Academy Ave,1,3,"1117 Harlem Academy Ave, Clewiston Florida",Not Found,Not Found
355,1990821,"April 29, 2021",Georgia,Atlanta,2300  Polar Rock Terrace SW,1,5,"2300  Polar Rock Terrace SW, Atlanta Georgia",33.69164055,-84.39455542474042
356,1990600,"April 28, 2021",Florida,Miami,2100  NW 85th St,0,5,"2100  NW 85th St, Miami Florida",25.851804,-80.231865
357,1989840,"April 28, 2021",North Carolina,Boone,553 Hardaman Cir,5,0,"553 Hardaman Cir, Boone North Carolina",Not Found,Not Found
358,1988688,"April 27, 2021",Virginia,Richmond,4000 Midlothian Turnpike,2,3,"4000 Midlothian Turnpike, Richmond Virginia",37.5077986,-77.47905578580057
359,1989023,"April 27, 2021",Alabama,Fairfield,200  Glen Crest Dr,1,4,"200  Glen Crest Dr, Fairfield Alabama",33.458011,-86.924858
360,1987241,"April 26, 2021",Louisiana,Houma,656 Corporate Dr,0,5,"656 Corporate Dr, Houma Louisiana",Not Found,Not Found
361,1988326,"April 26, 2021",Oregon,Gresham,SE Stark St and SE 174th Ave,0,7,"SE Stark St and SE 174th Ave, Gresham Oregon",Not Found,Not Found
362,1991347,"April 25, 2021",Texas,Palestine,1101 W Palestine Ave,0,4,"1101 W Palestine Ave, Palestine Texas",31.764684,-95.646366
363,1986770,"April 25, 2021",Missouri,Kansas City,E 18th St and Vine St,1,4,"E 18th St and Vine St, Kansas City Missouri",39.0912231,-94.56489
364,1987235,"April 25, 2021",Alabama,Phenix City,1700 Highway 280 Bypass,0,4,"1700 Highway 280 Bypass, Phenix City Alabama",Not Found,Not Found
365,1986593,"April 25, 2021",Arkansas,Little Rock,1900 E 6th St,1,3,"1900 E 6th St, Little Rock Arkansas",34.742107,-92.248837
366,1985432,"April 24, 2021",Louisiana,New Orleans,100  Bourbon St,0,5,"100  Bourbon St, New Orleans Louisiana",29.953917,-90.069704
367,1984807,"April 22, 2021",California,San Diego,500  J St,1,4,"500  J St, San Diego California",32.709459,-117.159959
368,1981805,"April 19, 2021",Texas,Houston,700 E Whitney St,2,4,"700 E Whitney St, Houston Texas",29.746771,-95.3872881
369,1982260,"April 19, 2021",Georgia,Atlanta,1191 Oakland Ln SW,0,5,"1191 Oakland Ln SW, Atlanta Georgia",33.7196429,-84.4268784
370,1981521,"April 18, 2021",Michigan,Detroit,Ward Ave and W McNichols Rd,1,5,"Ward Ave and W McNichols Rd, Detroit Michigan",Not Found,Not Found
371,1981353,"April 18, 2021",Louisiana,Shreveport,3701 Hearne Ave,0,6,"3701 Hearne Ave, Shreveport Louisiana",32.453212,-93.780992
372,1982020,"April 18, 2021",Alabama,Montgomery,2300  Day St,1,4,"2300  Day St, Montgomery Alabama",32.369566,-86.329283
373,1980689,"April 18, 2021",Wisconsin,Kenosha,1548 Sheridan Rd,3,3,"1548 Sheridan Rd, Kenosha Wisconsin",42.63762363114539,-87.81896980963283
374,1980492,"April 17, 2021",Ohio,Columbus,5001 Chatterton Rd,1,5,"5001 Chatterton Rd, Columbus Ohio",39.9128522,-82.8335357
375,1980971,"April 17, 2021",Louisiana,La Place (Laplace),624 Golfview Dr,0,9,"624 Golfview Dr, La Place (Laplace) Louisiana",Not Found,Not Found
376,1979684,"April 16, 2021",Michigan,Detroit,Conant St and Minnesota St,0,4,"Conant St and Minnesota St, Detroit Michigan",Not Found,Not Found
377,1978635,"April 15, 2021",Indiana,Indianapolis,8951 Mirabel Rd,9,7,"8951 Mirabel Rd, Indianapolis Indiana",39.6811615,-86.32235023407092
378,1978561,"April 15, 2021",District of Columbia,Washington,1800  West Virginia Ave NE,0,4,"1800  West Virginia Ave NE, Washington District of Columbia",38.910863,-76.985458
379,1979869,"April 15, 2021",Louisiana,Lake Charles,4101 5th Ave,1,3,"4101 5th Ave, Lake Charles Louisiana",30.18447858016761,-93.18833992697964
380,1978616,"April 15, 2021",Florida,Pensacola,700 Truman Ave,0,6,"700 Truman Ave, Pensacola Florida",Not Found,Not Found
381,1978652,"April 15, 2021",Illinois,Chicago,600  N Sawyer Ave,0,4,"600  N Sawyer Ave, Chicago Illinois",41.892005,-87.70778
382,1976538,"April 13, 2021",Maryland,Baltimore,2300  Hoffman St,0,4,"2300  Hoffman St, Baltimore Maryland",39.30694355,-76.5851865639969
383,1974943,"April 11, 2021",Kansas,Wichita,200  N Battin St,1,3,"200  N Battin St, Wichita Kansas",37.688469,-97.276992
384,1975004,"April 11, 2021",Washington,Seattle,306 23rd Ave S,0,4,"306 23rd Ave S, Seattle Washington",47.5999308,-122.3019481
385,1974088,"April 10, 2021",Tennessee,Memphis,385 Western Park Dr,1,3,"385 Western Park Dr, Memphis Tennessee",35.031161140469564,-90.07718057142525
386,1973809,"April 10, 2021",Michigan,Allendale,4926 Becker Dr,0,4,"4926 Becker Dr, Allendale Michigan",42.9739755,-85.90725775
387,1973692,"April 10, 2021",Missouri,Koshkonong,US-63 and MO-F,1,3,"US-63 and MO-F, Koshkonong Missouri",36.598628,-91.643894
388,1975405,"April 10, 2021",Connecticut,Waterbury,36 Gasparri Ln,0,4,"36 Gasparri Ln, Waterbury Connecticut",Not Found,Not Found
389,1973844,"April 9, 2021",Texas,Fort Worth,2000  SW Loop 820,1,5,"2000  SW Loop 820, Fort Worth Texas",32.667586,-97.322597
390,1972187,"April 8, 2021",Texas,Bryan,350 Stone City Dr,1,5,"350 Stone City Dr, Bryan Texas",30.65147045025601,-96.4034504718869
391,1971410,"April 7, 2021",South Carolina,Rock Hill,4456 Marshall Rd,7,0,"4456 Marshall Rd, Rock Hill South Carolina",Not Found,Not Found
392,1970937,"April 7, 2021",Wisconsin,Milwaukee,2627 W Capitol Dr,2,3,"2627 W Capitol Dr, Milwaukee Wisconsin",43.0894451,-87.9229134
393,1973435,"April 7, 2021",Ohio,Dayton,Hoover Ave and Summit Square,0,4,"Hoover Ave and Summit Square, Dayton Ohio",Not Found,Not Found
394,1969899,"April 6, 2021",District of Columbia,Washington,4100  Ames St NE,0,4,"4100  Ames St NE, Washington District of Columbia",38.891053299999996,-76.9442612943989
395,1970245,"April 6, 2021",Michigan,Detroit,6100  Lodewyck St,1,3,"6100  Lodewyck St, Detroit Michigan",42.417871,-82.925786
396,1970378,"April 5, 2021",Illinois,Chicago,6800  S Justine Ave,0,7,"6800  S Justine Ave, Chicago Illinois",Not Found,Not Found
397,1969065,"April 5, 2021",Maryland,Baltimore,300  N Eutaw St,0,5,"300  N Eutaw St, Baltimore Maryland",39.292937699999996,-76.62138284040617
398,1969505,"April 4, 2021",Louisiana,Monroe,207 Sterlington Rd,0,6,"207 Sterlington Rd, Monroe Louisiana",32.5229398,-92.0821552
399,1968887,"April 4, 2021",Alabama,Birmingham,3969 14th Ave N,1,5,"3969 14th Ave N, Birmingham Alabama",33.585862,-86.735887
400,1969633,"April 4, 2021",Texas,Beaumont,6035 S M L King Jr Pkwy,0,4,"6035 S M L King Jr Pkwy, Beaumont Texas",Not Found,Not Found
401,1967914,"April 3, 2021",North Carolina,Wilmington,718 Kidder St,3,4,"718 Kidder St, Wilmington North Carolina",34.219573545454544,-77.93787654545454
402,1967893,"April 3, 2021",Alabama,Tuscaloosa,2314 4th St,0,5,"2314 4th St, Tuscaloosa Alabama",33.21118658792841,-87.56765178480259
403,1969221,"April 3, 2021",Texas,Allen,1517 Pine Bluff Dr,6,0,"1517 Pine Bluff Dr, Allen Texas",33.0919205,-96.6306515198061
404,1968553,"April 3, 2021",Florida,Quincy,2114 Pat Thomas Parkway,0,7,"2114 Pat Thomas Parkway, Quincy Florida",30.557568117655517,-84.59295278823444
405,1966181,"March 31, 2021",California,Orange,202 West Lincoln Ave,4,2,"202 West Lincoln Ave, Orange California",33.8321524,-117.989723
406,1965890,"March 31, 2021",District of Columbia,Washington,1300  Congress St SE,2,3,"1300  Congress St SE, Washington District of Columbia",38.84211395,-76.98819093703628
407,1963556,"March 28, 2021",Ohio,Cleveland,5100 Pearl Rd,0,7,"5100 Pearl Rd, Cleveland Ohio",41.4202537,-81.7269976
408,1964085,"March 28, 2021",Illinois,Chicago,I-57 and W 127th St,0,4,"I-57 and W 127th St, Chicago Illinois",41.663951,-87.623971
409,1963598,"March 28, 2021",Maryland,Essex,1601 Middleborough Rd,5,1,"1601 Middleborough Rd, Essex Maryland",39.298023,-76.448496
410,1964030,"March 28, 2021",Texas,San Antonio,2011 Dollarhide Ave,0,4,"2011 Dollarhide Ave, San Antonio Texas",29.367043128258334,-98.43819613703936
411,1963052,"March 27, 2021",Illinois,Chicago,500  N Leamington Ave,0,4,"500  N Leamington Ave, Chicago Illinois",41.88944395,-87.7544739974741
412,1962934,"March 27, 2021",Mississippi,Yazoo City,Dr Martin Luther King Jr Dr and Shady Dr,0,6,"Dr Martin Luther King Jr Dr and Shady Dr, Yazoo City Mississippi",Not Found,Not Found
413,1962686,"March 27, 2021",Illinois,River Grove,Belmont Ave,1,3,"Belmont Ave, River Grove Illinois",41.937265,-87.8509007
414,1962562,"March 26, 2021",Virginia,Virginia Beach,2000  Atlantic Ave,0,9,"2000  Atlantic Ave, Virginia Beach Virginia",36.8831427,-75.9862076
415,1961753,"March 26, 2021",Illinois,Chicago,2515 W 79th St,1,7,"2515 W 79th St, Chicago Illinois",41.7495802,-87.7142574
416,1964271,"March 26, 2021",Virginia,Norfolk,100  W Balview Ave,0,4,"100  W Balview Ave, Norfolk Virginia",36.952291,-76.252287
417,1962890,"March 26, 2021",Tennessee,Memphis,500  Arrington Ave,3,2,"500  Arrington Ave, Memphis Tennessee",35.171933,-90.038906
418,1962507,"March 26, 2021",Pennsylvania,Philadelphia,1080 N Delaware Ave,0,7,"1080 N Delaware Ave, Philadelphia Pennsylvania",39.9463243,-75.1484789
419,1960283,"March 23, 2021",Alabama,Aliceville,1st Ave SW and 15th St,2,2,"1st Ave SW and 15th St, Aliceville Alabama",Not Found,Not Found
420,1958652,"March 22, 2021",Colorado,Boulder,3600 Table Mesa Dr,10,1,"3600 Table Mesa Dr, Boulder Colorado",39.9834044,-105.2514653
421,1959549,"March 22, 2021",Michigan,Detroit,13300  Davidson St,1,3,"13300  Davidson St, Detroit Michigan",Not Found,Not Found
422,1957188,"March 20, 2021",Texas,Houston,10266 North Fwy,0,5,"10266 North Fwy, Houston Texas",29.807259038461538,-95.45631965384615
423,1957226,"March 20, 2021",Texas,Dallas,10333 Technology Blvd,1,7,"10333 Technology Blvd, Dallas Texas",32.862967,-96.8971815
424,1957252,"March 20, 2021",Pennsylvania,Philadelphia,4234 Germantown Ave,1,5,"4234 Germantown Ave, Philadelphia Pennsylvania",40.018931,-75.155721
425,1956081,"March 18, 2021",Oregon,Gresham,750 E Powell Blvd,0,4,"750 E Powell Blvd, Gresham Oregon",45.49795648979592,-122.42315467346938
426,1955948,"March 18, 2021",Louisiana,New Orleans,2400 Annette St,0,4,"2400 Annette St, New Orleans Louisiana",29.9814628,-90.0639979
427,1956001,"March 17, 2021",California,Stockton,Oro Ave and E Main St,0,5,"Oro Ave and E Main St, Stockton California",Not Found,Not Found
428,1954379,"March 16, 2021",Georgia,Acworth,6468 Hwy 92,8,1,"6468 Hwy 92, Acworth Georgia",Not Found,Not Found
429,1954950,"March 16, 2021",Arizona,Phoenix,6215 W Elm St,4,1,"6215 W Elm St, Phoenix Arizona",33.506059278344175,-112.19129096977304
430,1953309,"March 15, 2021",Indiana,Indianapolis,2300  N Harding St,1,4,"2300  N Harding St, Indianapolis Indiana",39.799571,-86.187655
431,1952662,"March 14, 2021",Illinois,Chicago,2600  E 77th St,0,4,"2600  E 77th St, Chicago Illinois",41.755505,-87.561291
432,1953202,"March 14, 2021",Florida,Tampa,10101 US-92,0,4,"10101 US-92, Tampa Florida",27.8916249,-82.5386671
433,1952281,"March 14, 2021",Illinois,Chicago,6798  S South Chicago Ave,2,13,"6798  S South Chicago Ave, Chicago Illinois",41.7706736,-87.61289217195497
434,1952151,"March 13, 2021",New York,Brooklyn,917 Flushing Ave,0,5,"917 Flushing Ave, Brooklyn New York",40.7022687,-73.9360786
435,1951738,"March 13, 2021",Virginia,Richmond,5100  Richmond Henrico Tpke,2,4,"5100  Richmond Henrico Tpke, Richmond Virginia",37.5802757,-77.4251679
436,1951681,"March 13, 2021",Florida,Orlando,200  Ring Rd,1,3,"200  Ring Rd, Orlando Florida",Not Found,Not Found
437,1952161,"March 13, 2021",Indiana,Indianapolis,300  N Randolph St,4,1,"300  N Randolph St, Indianapolis Indiana",39.770934258064514,-86.12843312903226
438,1951476,"March 12, 2021",North Carolina,Greensboro,100  Huffman St,1,3,"100  Huffman St, Greensboro North Carolina",36.074416,-79.764869
439,1951383,"March 12, 2021",Texas,Austin,7408 Cameron Rd,0,4,"7408 Cameron Rd, Austin Texas",30.329705,-97.6906532292746
440,1950346,"March 11, 2021",New Mexico,Ohkay Owingeh (Chamita),89 Rio Arriba Co Rd 56,1,3,"89 Rio Arriba Co Rd 56, Ohkay Owingeh (Chamita) New Mexico",Not Found,Not Found
441,1950471,"March 11, 2021",Pennsylvania,Philadelphia,1400  N 76th St,2,2,"1400  N 76th St, Philadelphia Pennsylvania",39.974181,-75.267321
442,1949977,"March 10, 2021",Texas,Houston,6300 Ranchester Dr,3,1,"6300 Ranchester Dr, Houston Texas",29.709794,-95.545589
443,1948233,"March 8, 2021",Florida,Clearwater,US-19 ALT and Drew St,1,3,"US-19 ALT and Drew St, Clearwater Florida",Not Found,Not Found
444,1948470,"March 7, 2021",Mississippi,Edwards,607 Wallace Dr,0,4,"607 Wallace Dr, Edwards Mississippi",32.337678586082404,-90.59716011227131
445,1947241,"March 6, 2021",California,Yuba City,Countryside Dr and Littlejohn Dr,2,3,"Countryside Dr and Littlejohn Dr, Yuba City California",Not Found,Not Found
446,1945999,"March 6, 2021",North Carolina,Fayetteville,200  Shads Ford Blvd,1,4,"200  Shads Ford Blvd, Fayetteville North Carolina",35.079199070038364,-79.00590579243601
447,1946991,"March 5, 2021",California,Compton,600  N Long Beach Blvd,1,4,"600  N Long Beach Blvd, Compton California",33.900194000000006,-118.20813842372881
448,1944507,"March 4, 2021",District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,0,5,"3900 Martin Luther King Jr Ave SW, Washington District of Columbia",Not Found,Not Found
449,1943986,"March 3, 2021",Pennsylvania,Erie,2105 Buffalo Rd,2,3,"2105 Buffalo Rd, Erie Pennsylvania",42.1337736,-80.0295477
450,1941382,"February 28, 2021",Ohio,Cincinnati,3600  Idlewild Ave,3,3,"3600  Idlewild Ave, Cincinnati Ohio",39.145059,-84.472689
451,1941669,"February 28, 2021",Indiana,East Chicago,1205 W Chicago Ave,0,4,"1205 W Chicago Ave, East Chicago Indiana",41.62904309954115,-87.48655078569318
452,1940791,"February 28, 2021",Delaware,Dover,21 S Little Creek Rd,0,4,"21 S Little Creek Rd, Dover Delaware",39.157444273777465,-75.50857079863682
453,1941647,"February 28, 2021",South Carolina,Mccormick,437 Talbert Rd,0,4,"437 Talbert Rd, Mccormick South Carolina",33.90698068873631,-82.31178964312166
454,1941444,"February 28, 2021",Louisiana,Shreveport,4914 Mansfield Rd,0,5,"4914 Mansfield Rd, Shreveport Louisiana",32.464475919333275,-93.77584512294817
455,1941210,"February 28, 2021",Texas,Houston,13484 Northwest Fwy,0,4,"13484 Northwest Fwy, Houston Texas",29.8539111,-95.50911229360929
456,1943271,"February 27, 2021",Mississippi,Columbus,1200  7th St S,0,4,"1200  7th St S, Columbus Mississippi",Not Found,Not Found
457,1940190,"February 27, 2021",Mississippi,Pattison,Pattison-Tillman Rd,2,3,"Pattison-Tillman Rd, Pattison Mississippi",31.8861749,-90.8933006
458,1939789,"February 26, 2021",Louisiana,Baton Rouge,4700  Paige St,0,4,"4700  Paige St, Baton Rouge Louisiana",30.516891,-91.14461
