,index,incident_id,incident_date,state,city_county,street_address,killed,injured,full_address,lat,long
1336,991,2033605,13-Jun-21,Kentucky,Louisville,5200  Robinwood Rd,1,3,"5200  Robinwood Rd, Louisville Kentucky",38.1751141,-85.66601955
1337,992,2032220,12-Jun-21,Texas,Austin,400  E 6th St,1,14,"400  E 6th St, Austin Texas",30.2674009,-97.73905381
1338,993,2032203,12-Jun-21,Illinois,Chicago,7500  S Prairie Ave,1,9,"7500  S Prairie Ave, Chicago Illinois",41.75823,-87.618419
1339,994,2032486,12-Jun-21,Ohio,Cleveland,8805 Buckeye Rd,3,4,"8805 Buckeye Rd, Cleveland Ohio",41.48634635,-81.62482214
1340,995,2031801,11-Jun-21,Washington,Seattle (White Center),9808 16th Ave SW,2,2,"9808 16th Ave SW, Seattle (White Center) Washington",47.5151644,-122.3548347
1341,996,2031976,11-Jun-21,Georgia,Savannah,200  Avery St,2,6,"200  Avery St, Savannah Georgia",32.074321,-81.083638
1342,997,2032580,11-Jun-21,North Carolina,Winston Salem (Winston-salem),844 E. Devonshire St,1,3,"844 E. Devonshire St, Winston Salem (Winston-salem) North Carolina",36.06685208,-80.22116491
1343,998,2032282,11-Jun-21,Texas,Dallas,378 N Jim Miller Rd,0,5,"378 N Jim Miller Rd, Dallas Texas",32.7174074,-96.69981897
1344,999,2030639,10-Jun-21,New York,Yonkers,150 Elm St,0,4,"150 Elm St, Yonkers New York",40.933264,-73.8902327
1345,1000,2028745,8-Jun-21,Tennessee,Memphis,2246 Eldridge Ave,1,4,"2246 Eldridge Ave, Memphis Tennessee",35.17056911,-89.98235202
1346,1001,2028928,8-Jun-21,Texas,Houston,4115 Washington Ave,0,5,"4115 Washington Ave, Houston Texas",29.7700409,-95.4029808
1347,1002,2027736,7-Jun-21,Ohio,Cleveland,4100  E 81st St,0,6,"4100  E 81st St, Cleveland Ohio",41.44730629,-81.62895257
1348,1003,2026713,6-Jun-21,Utah,Salt Lake City,1359 N General Dr,1,4,"1359 N General Dr, Salt Lake City Utah",40.80108164,-111.948283
1349,1004,2026802,6-Jun-21,Missouri,Saint Louis,100 N 7th St,0,4,"100 N 7th St, Saint Louis Missouri",38.6268093,-90.1917581
1350,1005,2027725,6-Jun-21,Ohio,Cleveland,3700  Woodbridge Ave,0,8,"3700  Woodbridge Ave, Cleveland Ohio",41.46089892,-81.70932001
1351,1006,2026123,6-Jun-21,Florida,Miami (Kendall),10549 SW 109th Ct,3,6,"10549 SW 109th Ct, Miami (Kendall) Florida",25.6710074,-80.37224372
1352,1007,2027375,6-Jun-21,California,Oakland,5100  Ygnacio Ave,0,5,"5100  Ygnacio Ave, Oakland California",37.773578,-122.203828
1353,1008,2026112,6-Jun-21,Illinois,Chicago,8900  S Cottage Grove Ave,0,8,"8900  S Cottage Grove Ave, Chicago Illinois",41.73286985,-87.60514135
1354,1009,2026257,5-Jun-21,Louisiana,New Orleans,10150 I-10 Service Rd,0,9,"10150 I-10 Service Rd, New Orleans Louisiana",30.0384776,-89.97170944
1355,1010,2025260,5-Jun-21,Indiana,Indianapolis,7500 N Shadeland Ave,2,2,"7500 N Shadeland Ave, Indianapolis Indiana",39.8797036,-86.0461104
1356,1011,2025891,4-Jun-21,Michigan,Muskegon,1675 E. Sherman Blvd,1,3,"1675 E. Sherman Blvd, Muskegon Michigan",43.20579074,-86.19432104
1357,1012,2022821,2-Jun-21,Ohio,Toledo,1830 W Bancroft St,0,4,"1830 W Bancroft St, Toledo Ohio",41.663494,-83.587679
1358,1013,2025254,2-Jun-21,Arkansas,Magnolia,Calhoun Rd,0,4,"Calhoun Rd, Magnolia Arkansas",33.2549091,-93.2284495
1359,1014,2022391,2-Jun-21,Ohio,Springfield,1935 S Yellow Springs St,0,6,"1935 S Yellow Springs St, Springfield Ohio",39.90474804,-83.82893342
1360,1015,2021130,31-May-21,New York,Brooklyn,Knickerbocker Ave,0,4,"Knickerbocker Ave, Brooklyn New York",40.6987479,-73.9189811
1361,1016,2021398,31-May-21,Missouri,Saint Louis,8800  N Broadway,0,4,"8800  N Broadway, Saint Louis Missouri",38.723784,-90.228261
1362,1017,2019751,30-May-21,Alabama,Aliceville,7th Street NE,1,4,"7th Street NE, Aliceville Alabama",33.133783,-88.144247
1363,1018,2020535,30-May-21,Illinois,Chicago,6718 S Stony Island Ave,0,4,"6718 S Stony Island Ave, Chicago Illinois",41.7727179,-87.5867532
1364,1019,2019155,29-May-21,Texas,San Antonio,3300  Fallen Leaf Ln,2,2,"3300  Fallen Leaf Ln, San Antonio Texas",29.519532,-98.548551
1365,1020,2019384,29-May-21,Missouri,Saint Louis,10466 W Florissant Ave,1,3,"10466 W Florissant Ave, Saint Louis Missouri",38.7620979,-90.2792021
1366,1021,2018931,28-May-21,Florida,Miami,2022 NW 1st Ct,1,6,"2022 NW 1st Ct, Miami Florida",25.7960064,-80.1979564
1367,1022,2015849,26-May-21,Illinois,Chicago,7200  S Princeton Ave,1,3,"7200  S Princeton Ave, Chicago Illinois",41.763447,-87.632274
1368,1023,2015730,26-May-21,California,San Jose,101 W Younger Ave,10,0,"101 W Younger Ave, San Jose California",37.35472525,-121.9060106
1369,1024,2014343,24-May-21,Michigan,Inkster,27000  Rosewood St,2,2,"27000  Rosewood St, Inkster Michigan",42.299263,-83.316912
1370,1025,2014381,24-May-21,Ohio,West Jefferson,127 Jackson St,4,0,"127 Jackson St, West Jefferson Ohio",39.94698532,-83.27277389
1371,1026,2012971,23-May-21,Illinois,Chicago,3344 W Ohio St,0,4,"3344 W Ohio St, Chicago Illinois",41.89193465,-87.7104909
1372,1027,2013595,23-May-21,New York,Bay Shore,135 S Clinton Ave,0,4,"135 S Clinton Ave, Bay Shore New York",40.7249872,-73.2595615
1373,1028,2013096,23-May-21,Virginia,Norfolk,3100  Westminster Ave,0,4,"3100  Westminster Ave, Norfolk Virginia",36.84455605,-76.24778976
1374,1029,2012345,22-May-21,Delaware,Wilmington,800  N Pine St,0,4,"800  N Pine St, Wilmington Delaware",39.740966,-75.542937
1375,1030,2013043,22-May-21,Ohio,Columbus,233 S Civic Center Dr,1,5,"233 S Civic Center Dr, Columbus Ohio",39.95666461,-83.00329971
1376,1031,2011610,22-May-21,Indiana,Fort Wayne,2177 Eden St,1,4,"2177 Eden St, Fort Wayne Indiana",41.06643125,-85.12009705
1377,1032,2011482,21-May-21,New Jersey,Jersey City,16 Brinkerhoff St,2,4,"16 Brinkerhoff St, Jersey City New Jersey",40.7180175,-74.0711745
1378,1033,2010083,20-May-21,Indiana,Evansville,800  Shadewood Ave,1,3,"800  Shadewood Ave, Evansville Indiana",37.9507602,-87.5515095
1379,1034,2007722,18-May-21,California,Oakland,I-580 and Seminary Ave,2,5,"I-580 and Seminary Ave, Oakland California",37.7789665,-122.1812379
1380,1035,2008415,18-May-21,California,Hemet,1200  Valencia Ave,1,4,"1200  Valencia Ave, Hemet California",33.75389804,-116.983689
1381,1036,2005991,16-May-21,Ohio,Cincinnati,7751 Reading Rd,1,3,"7751 Reading Rd, Cincinnati Ohio",39.20328926,-84.45516619
1382,1037,2005776,16-May-21,Georgia,Atlanta,630 Travis St NW,0,4,"630 Travis St NW, Atlanta Georgia",33.77180075,-84.40868959
1383,1038,2005671,16-May-21,Michigan,East Lansing,6170 Abbot Rd,0,5,"6170 Abbot Rd, East Lansing Michigan",42.76076179,-84.48359083
1384,1039,2006621,16-May-21,Georgia,Columbus,2727 Manchester Expy,0,4,"2727 Manchester Expy, Columbus Georgia",32.5207108,-84.8991224
1385,1040,2005813,16-May-21,Alabama,Birmingham,1010 18th St S,1,4,"1010 18th St S, Birmingham Alabama",33.50041317,-86.80003128
1386,1041,2005238,15-May-21,District of Columbia,Washington,3900  Minnesota Ave NE,1,3,"3900  Minnesota Ave NE, Washington District of Columbia",38.8933939,-76.9507725
1387,1042,2005196,15-May-21,New York,Bronx,1625 Webster Ave,1,4,"1625 Webster Ave, Bronx New York",40.854908,-73.89644
1388,1043,2004666,15-May-21,Illinois,Chicago,7800  S Loomis St,2,3,"7800  S Loomis St, Chicago Illinois",41.8499227,-87.661096
1389,1044,2004413,14-May-21,Pennsylvania,Philadelphia,5600  Market St,0,4,"5600  Market St, Philadelphia Pennsylvania",39.9500245,-75.1448887
1390,1045,2003383,13-May-21,Georgia,Augusta,201 E Telfair St,2,2,"201 E Telfair St, Augusta Georgia",33.464429,-81.94605
1391,1046,2003167,13-May-21,District of Columbia,Washington,200  37th Pl SE,1,3,"200  37th Pl SE, Washington District of Columbia",38.8870869,-76.9523104
1392,1047,2003334,13-May-21,Rhode Island,Providence,87 Carolina Ave,0,8,"87 Carolina Ave, Providence Rhode Island",41.79176925,-71.396276
1393,1048,2002286,12-May-21,Georgia,Buford,2910 Buford Dr NE,2,2,"2910 Buford Dr NE, Buford Georgia",34.065983,-83.9894272
1394,1049,2002269,12-May-21,Pennsylvania,Philadelphia,5500  Kingsessing Ave,1,3,"5500  Kingsessing Ave, Philadelphia Pennsylvania",39.937499,-75.223059
1395,1050,2001137,11-May-21,Maryland,Baltimore,800  W Lexington St,0,4,"800  W Lexington St, Baltimore Maryland",39.2910158,-76.6331812
1396,1051,2001362,10-May-21,Alabama,Montgomery,3804 S Court St,0,7,"3804 S Court St, Montgomery Alabama",32.33698315,-86.3081237
1397,1052,1999125,9-May-21,Colorado,Colorado Springs,2828 Preakness Way,7,0,"2828 Preakness Way, Colorado Springs Colorado",38.79141186,-104.7324699
1398,1053,1999193,9-May-21,Arizona,Phoenix,122 N 2nd St,1,7,"122 N 2nd St, Phoenix Arizona",33.4500271,-112.0718897
1399,1054,1999423,9-May-21,New Jersey,Newark,378 Chancellor Ave,0,4,"378 Chancellor Ave, Newark New Jersey",40.71045,-74.22363
1400,1055,1999417,9-May-21,Pennsylvania,Philadelphia,100  E Albanus St,2,3,"100  E Albanus St, Philadelphia Pennsylvania",40.026531,-75.123091
1401,1056,1998865,8-May-21,California,Citrus Heights,7440 Auburn Blvd,0,4,"7440 Auburn Blvd, Citrus Heights California",38.70127937,-121.2904769
1402,1057,1998693,8-May-21,California,Oakland,1440  Lakeshore Ave,0,4,"1440  Lakeshore Ave, Oakland California",37.8152009,-122.2379711
1403,1058,1998537,8-May-21,Michigan,Detroit,15700  Plymouth Rd,0,4,"15700  Plymouth Rd, Detroit Michigan",42.3737085,-83.1518676
1404,1059,1999307,8-May-21,California,Compton,15100  S Lime Ave,2,2,"15100  S Lime Ave, Compton California",33.89565,-118.192136
1405,1060,1998602,8-May-21,Wisconsin,Milwaukee,900  S 10th St,0,4,"900  S 10th St, Milwaukee Wisconsin",43.022061,-87.92383
1406,1061,1998067,7-May-21,Missouri,Saint Louis (Kinloch),5541 Mable Ave,2,4,"5541 Mable Ave, Saint Louis (Kinloch) Missouri",38.73391355,-90.31936325
1407,1062,1996236,5-May-21,Illinois,Chicago,6900  S Cornell Ave,0,4,"6900  S Cornell Ave, Chicago Illinois",41.769592,-87.584544
1408,1063,1993551,3-May-21,Michigan,Saginaw,1315 Randolph St,1,4,"1315 Randolph St, Saginaw Michigan",43.40314186,-83.94794343
1409,1064,1993090,2-May-21,Ohio,Columbus,491 Park St,0,4,"491 Park St, Columbus Ohio",39.9722447,-83.0050856
1410,1065,1993664,2-May-21,Pennsylvania,Philadelphia,5200  Burton St,1,3,"5200  Burton St, Philadelphia Pennsylvania",40.014967,-75.07093
1411,1066,1993221,2-May-21,Maryland,Baltimore,1500  Washington Blvd,1,3,"1500  Washington Blvd, Baltimore Maryland",39.274629,-76.6517799
1412,1067,1993280,2-May-21,Illinois,Chicago,2100  W Adams St,0,5,"2100  W Adams St, Chicago Illinois",41.87878,-87.679193
1413,1068,1992570,2-May-21,Minnesota,Saint Paul,843 Selby Ave,0,4,"843 Selby Ave, Saint Paul Minnesota",44.9467478,-93.1357786
1414,1069,1992127,1-May-21,Delaware,Wilmington,800  N Pine St,0,4,"800  N Pine St, Wilmington Delaware",39.740966,-75.542937
1415,1070,1992410,1-May-21,New York,New Rochelle,Horton Ave and Brook St,1,4,"Horton Ave and Brook St, New Rochelle New York",40.9200031,-73.7884732
1416,1071,1992490,1-May-21,Massachusetts,Holyoke,209 South St,0,5,"209 South St, Holyoke Massachusetts",42.19634085,-72.62141426
1417,1072,1990821,29-Apr-21,Georgia,Atlanta,2300  Polar Rock Terrace SW,1,5,"2300  Polar Rock Terrace SW, Atlanta Georgia",33.69164055,-84.39455542
1418,1073,1990600,28-Apr-21,Florida,Miami,2100  NW 85th St,0,5,"2100  NW 85th St, Miami Florida",25.851804,-80.231865
1419,1074,1988688,27-Apr-21,Virginia,Richmond,4000 Midlothian Turnpike,2,3,"4000 Midlothian Turnpike, Richmond Virginia",37.5077986,-77.47905579
1420,1075,1989023,27-Apr-21,Alabama,Fairfield,200  Glen Crest Dr,1,4,"200  Glen Crest Dr, Fairfield Alabama",33.458011,-86.924858
1421,1076,1991347,25-Apr-21,Texas,Palestine,1101 W Palestine Ave,0,4,"1101 W Palestine Ave, Palestine Texas",31.764684,-95.646366
1422,1077,1986770,25-Apr-21,Missouri,Kansas City,E 18th St and Vine St,1,4,"E 18th St and Vine St, Kansas City Missouri",39.0912231,-94.56489
1423,1078,1986593,25-Apr-21,Arkansas,Little Rock,1900 E 6th St,1,3,"1900 E 6th St, Little Rock Arkansas",34.742107,-92.248837
1424,1079,1985432,24-Apr-21,Louisiana,New Orleans,100  Bourbon St,0,5,"100  Bourbon St, New Orleans Louisiana",29.953917,-90.069704
1425,1080,1984807,22-Apr-21,California,San Diego,500  J St,1,4,"500  J St, San Diego California",32.709459,-117.159959
1426,1081,1981805,19-Apr-21,Texas,Houston,700 E Whitney St,2,4,"700 E Whitney St, Houston Texas",29.746771,-95.3872881
1427,1082,1982260,19-Apr-21,Georgia,Atlanta,1191 Oakland Ln SW,0,5,"1191 Oakland Ln SW, Atlanta Georgia",33.7196429,-84.4268784
1428,1083,1981353,18-Apr-21,Louisiana,Shreveport,3701 Hearne Ave,0,6,"3701 Hearne Ave, Shreveport Louisiana",32.453212,-93.780992
1429,1084,1982020,18-Apr-21,Alabama,Montgomery,2300  Day St,1,4,"2300  Day St, Montgomery Alabama",32.369566,-86.329283
1430,1085,1980689,18-Apr-21,Wisconsin,Kenosha,1548 Sheridan Rd,3,3,"1548 Sheridan Rd, Kenosha Wisconsin",42.63762363,-87.81896981
1431,1086,1980492,17-Apr-21,Ohio,Columbus,5001 Chatterton Rd,1,5,"5001 Chatterton Rd, Columbus Ohio",39.9128522,-82.8335357
1432,1087,1978635,15-Apr-21,Indiana,Indianapolis,8951 Mirabel Rd,9,7,"8951 Mirabel Rd, Indianapolis Indiana",39.6811615,-86.32235023
1433,1088,1978561,15-Apr-21,District of Columbia,Washington,1800  West Virginia Ave NE,0,4,"1800  West Virginia Ave NE, Washington District of Columbia",38.910863,-76.985458
1434,1089,1979869,15-Apr-21,Louisiana,Lake Charles,4101 5th Ave,1,3,"4101 5th Ave, Lake Charles Louisiana",30.18447858,-93.18833993
1435,1090,1978652,15-Apr-21,Illinois,Chicago,600  N Sawyer Ave,0,4,"600  N Sawyer Ave, Chicago Illinois",41.892005,-87.70778
1436,1091,1976538,13-Apr-21,Maryland,Baltimore,2300  Hoffman St,0,4,"2300  Hoffman St, Baltimore Maryland",39.30694355,-76.58518656
1437,1092,1974943,11-Apr-21,Kansas,Wichita,200  N Battin St,1,3,"200  N Battin St, Wichita Kansas",37.688469,-97.276992
1438,1093,1975004,11-Apr-21,Washington,Seattle,306 23rd Ave S,0,4,"306 23rd Ave S, Seattle Washington",47.5999308,-122.3019481
1439,1094,1974088,10-Apr-21,Tennessee,Memphis,385 Western Park Dr,1,3,"385 Western Park Dr, Memphis Tennessee",35.03116114,-90.07718057
1440,1095,1973809,10-Apr-21,Michigan,Allendale,4926 Becker Dr,0,4,"4926 Becker Dr, Allendale Michigan",42.9739755,-85.90725775
1441,1096,1973692,10-Apr-21,Missouri,Koshkonong,US-63 and MO-F,1,3,"US-63 and MO-F, Koshkonong Missouri",36.598628,-91.643894
1442,1097,1973844,9-Apr-21,Texas,Fort Worth,2000  SW Loop 820,1,5,"2000  SW Loop 820, Fort Worth Texas",32.667586,-97.322597
1443,1098,1972187,8-Apr-21,Texas,Bryan,350 Stone City Dr,1,5,"350 Stone City Dr, Bryan Texas",30.65147045,-96.40345047
1444,1099,1970937,7-Apr-21,Wisconsin,Milwaukee,2627 W Capitol Dr,2,3,"2627 W Capitol Dr, Milwaukee Wisconsin",43.0894451,-87.9229134
1445,1100,1969899,6-Apr-21,District of Columbia,Washington,4100  Ames St NE,0,4,"4100  Ames St NE, Washington District of Columbia",38.8910533,-76.94426129
1446,1101,1970245,6-Apr-21,Michigan,Detroit,6100  Lodewyck St,1,3,"6100  Lodewyck St, Detroit Michigan",42.417871,-82.925786
1447,1102,1969065,5-Apr-21,Maryland,Baltimore,300  N Eutaw St,0,5,"300  N Eutaw St, Baltimore Maryland",39.2929377,-76.62138284
1448,1103,1969505,4-Apr-21,Louisiana,Monroe,207 Sterlington Rd,0,6,"207 Sterlington Rd, Monroe Louisiana",32.5229398,-92.0821552
1449,1104,1968887,4-Apr-21,Alabama,Birmingham,3969 14th Ave N,1,5,"3969 14th Ave N, Birmingham Alabama",33.585862,-86.735887
1450,1105,1967914,3-Apr-21,North Carolina,Wilmington,718 Kidder St,3,4,"718 Kidder St, Wilmington North Carolina",34.21957355,-77.93787655
1451,1106,1967893,3-Apr-21,Alabama,Tuscaloosa,2314 4th St,0,5,"2314 4th St, Tuscaloosa Alabama",33.21118659,-87.56765178
1452,1107,1969221,3-Apr-21,Texas,Allen,1517 Pine Bluff Dr,6,0,"1517 Pine Bluff Dr, Allen Texas",33.0919205,-96.63065152
1453,1108,1968553,3-Apr-21,Florida,Quincy,2114 Pat Thomas Parkway,0,7,"2114 Pat Thomas Parkway, Quincy Florida",30.55756812,-84.59295279
1454,1109,1966181,31-Mar-21,California,Orange,202 West Lincoln Ave,4,2,"202 West Lincoln Ave, Orange California",33.8321524,-117.989723
1455,1110,1965890,31-Mar-21,District of Columbia,Washington,1300  Congress St SE,2,3,"1300  Congress St SE, Washington District of Columbia",38.84211395,-76.98819094
1456,1111,1963556,28-Mar-21,Ohio,Cleveland,5100 Pearl Rd,0,7,"5100 Pearl Rd, Cleveland Ohio",41.4202537,-81.7269976
1457,1112,1964085,28-Mar-21,Illinois,Chicago,I-57 and W 127th St,0,4,"I-57 and W 127th St, Chicago Illinois",41.663951,-87.623971
1458,1113,1963598,28-Mar-21,Maryland,Essex,1601 Middleborough Rd,5,1,"1601 Middleborough Rd, Essex Maryland",39.298023,-76.448496
1459,1114,1964030,28-Mar-21,Texas,San Antonio,2011 Dollarhide Ave,0,4,"2011 Dollarhide Ave, San Antonio Texas",29.36704313,-98.43819614
1460,1115,1963052,27-Mar-21,Illinois,Chicago,500  N Leamington Ave,0,4,"500  N Leamington Ave, Chicago Illinois",41.88944395,-87.754474
1461,1116,1962686,27-Mar-21,Illinois,River Grove,Belmont Ave,1,3,"Belmont Ave, River Grove Illinois",41.937265,-87.8509007
1462,1117,1962562,26-Mar-21,Virginia,Virginia Beach,2000  Atlantic Ave,0,9,"2000  Atlantic Ave, Virginia Beach Virginia",36.8831427,-75.9862076
1463,1118,1961753,26-Mar-21,Illinois,Chicago,2515 W 79th St,1,7,"2515 W 79th St, Chicago Illinois",41.7495802,-87.7142574
1464,1119,1964271,26-Mar-21,Virginia,Norfolk,100  W Balview Ave,0,4,"100  W Balview Ave, Norfolk Virginia",36.952291,-76.252287
1465,1120,1962890,26-Mar-21,Tennessee,Memphis,500  Arrington Ave,3,2,"500  Arrington Ave, Memphis Tennessee",35.171933,-90.038906
1466,1121,1962507,26-Mar-21,Pennsylvania,Philadelphia,1080 N Delaware Ave,0,7,"1080 N Delaware Ave, Philadelphia Pennsylvania",39.9463243,-75.1484789
1467,1122,1958652,22-Mar-21,Colorado,Boulder,3600 Table Mesa Dr,10,1,"3600 Table Mesa Dr, Boulder Colorado",39.9834044,-105.2514653
1468,1123,1957188,20-Mar-21,Texas,Houston,10266 North Fwy,0,5,"10266 North Fwy, Houston Texas",29.80725904,-95.45631965
1469,1124,1957226,20-Mar-21,Texas,Dallas,10333 Technology Blvd,1,7,"10333 Technology Blvd, Dallas Texas",32.862967,-96.8971815
1470,1125,1957252,20-Mar-21,Pennsylvania,Philadelphia,4234 Germantown Ave,1,5,"4234 Germantown Ave, Philadelphia Pennsylvania",40.018931,-75.155721
1471,1126,1956081,18-Mar-21,Oregon,Gresham,750 E Powell Blvd,0,4,"750 E Powell Blvd, Gresham Oregon",45.49795649,-122.4231547
1472,1127,1955948,18-Mar-21,Louisiana,New Orleans,2400 Annette St,0,4,"2400 Annette St, New Orleans Louisiana",29.9814628,-90.0639979
1473,1128,1954950,16-Mar-21,Arizona,Phoenix,6215 W Elm St,4,1,"6215 W Elm St, Phoenix Arizona",33.50605928,-112.191291
1474,1129,1953309,15-Mar-21,Indiana,Indianapolis,2300  N Harding St,1,4,"2300  N Harding St, Indianapolis Indiana",39.799571,-86.187655
1475,1130,1952662,14-Mar-21,Illinois,Chicago,2600  E 77th St,0,4,"2600  E 77th St, Chicago Illinois",41.755505,-87.561291
1476,1131,1953202,14-Mar-21,Florida,Tampa,10101 US-92,0,4,"10101 US-92, Tampa Florida",27.8916249,-82.5386671
1477,1132,1952281,14-Mar-21,Illinois,Chicago,6798  S South Chicago Ave,2,13,"6798  S South Chicago Ave, Chicago Illinois",41.7706736,-87.61289217
1478,1133,1952151,13-Mar-21,New York,Brooklyn,917 Flushing Ave,0,5,"917 Flushing Ave, Brooklyn New York",40.7022687,-73.9360786
1479,1134,1951738,13-Mar-21,Virginia,Richmond,5100  Richmond Henrico Tpke,2,4,"5100  Richmond Henrico Tpke, Richmond Virginia",37.5802757,-77.4251679
1480,1135,1952161,13-Mar-21,Indiana,Indianapolis,300  N Randolph St,4,1,"300  N Randolph St, Indianapolis Indiana",39.77093426,-86.12843313
1481,1136,1951476,12-Mar-21,North Carolina,Greensboro,100  Huffman St,1,3,"100  Huffman St, Greensboro North Carolina",36.074416,-79.764869
1482,1137,1951383,12-Mar-21,Texas,Austin,7408 Cameron Rd,0,4,"7408 Cameron Rd, Austin Texas",30.329705,-97.69065323
1483,1138,1950471,11-Mar-21,Pennsylvania,Philadelphia,1400  N 76th St,2,2,"1400  N 76th St, Philadelphia Pennsylvania",39.974181,-75.267321
1484,1139,1949977,10-Mar-21,Texas,Houston,6300 Ranchester Dr,3,1,"6300 Ranchester Dr, Houston Texas",29.709794,-95.545589
1485,1140,1948470,7-Mar-21,Mississippi,Edwards,607 Wallace Dr,0,4,"607 Wallace Dr, Edwards Mississippi",32.33767859,-90.59716011
1486,1141,1945999,6-Mar-21,North Carolina,Fayetteville,200  Shads Ford Blvd,1,4,"200  Shads Ford Blvd, Fayetteville North Carolina",35.07919907,-79.00590579
1487,1142,1946991,5-Mar-21,California,Compton,600  N Long Beach Blvd,1,4,"600  N Long Beach Blvd, Compton California",33.900194,-118.2081384
1488,1143,1943986,3-Mar-21,Pennsylvania,Erie,2105 Buffalo Rd,2,3,"2105 Buffalo Rd, Erie Pennsylvania",42.1337736,-80.0295477
1489,1144,1941382,28-Feb-21,Ohio,Cincinnati,3600  Idlewild Ave,3,3,"3600  Idlewild Ave, Cincinnati Ohio",39.145059,-84.472689
1490,1145,1941669,28-Feb-21,Indiana,East Chicago,1205 W Chicago Ave,0,4,"1205 W Chicago Ave, East Chicago Indiana",41.6290431,-87.48655079
1491,1146,1940791,28-Feb-21,Delaware,Dover,21 S Little Creek Rd,0,4,"21 S Little Creek Rd, Dover Delaware",39.15744427,-75.5085708
1492,1147,1941647,28-Feb-21,South Carolina,Mccormick,437 Talbert Rd,0,4,"437 Talbert Rd, Mccormick South Carolina",33.90698069,-82.31178964
1493,1148,1941444,28-Feb-21,Louisiana,Shreveport,4914 Mansfield Rd,0,5,"4914 Mansfield Rd, Shreveport Louisiana",32.46447592,-93.77584512
1494,1149,1941210,28-Feb-21,Texas,Houston,13484 Northwest Fwy,0,4,"13484 Northwest Fwy, Houston Texas",29.8539111,-95.50911229
